icao,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,rh_percent,wind_dir_deg,wind_kts,vis_m,altimeter_hg,conditions,clouds,raw_text,fetched_at_utc,fetched_at_local
CYAM,2026-05-01T04:00:00Z,2026-05-01T00:00:00Z,IFR,1,1,100,300,10,11265.41,29.97,NA,BKN  ft; BKN  ft; OVC  ft,METAR CYAM 010400Z 30010KT 7SM -SHSN BKN006 BKN028 OVC036 01/01 A2997 RMK CF5CU2CU1 SLP158,2026-05-01T04:08:41Z,2026-05-01T00:08:41Z
CYAM,2026-05-01T04:08:00Z,2026-05-01T00:08:00Z,MVFR,1,1,100,300,10,12874.75,29.97,NA,SCT  ft; BKN  ft; OVC  ft,SPECI CYAM 010408Z 30010KT 8SM -SHSN SCT007 BKN028 OVC048 01/01 A2997 RMK CF3CU4SC1 SLP159,2026-05-01T04:42:41Z,2026-05-01T00:42:41Z
CYAM,2026-05-01T06:00:00Z,2026-05-01T02:00:00Z,VFR,1,0,93,300,6,19312.13,29.96,NA,FEW  ft; BKN  ft; OVC  ft,METAR CYAM 010600Z 30006KT 12SM FEW027 BKN059 OVC075 01/M00 A2996 RMK SC2SC4AC2 SLP157,2026-05-01T06:48:29Z,2026-05-01T02:48:29Z
CYAM,2026-05-01T09:00:00Z,2026-05-01T05:00:00Z,VFR,0,-1,92,320,5,24140.16,29.95,NA,BKN  ft,METAR CYAM 010900Z 32005KT 15SM BKN097 00/M01 A2995 RMK AC7 SLP153,2026-05-01T09:11:31Z,2026-05-01T05:11:31Z
CYAM,2026-05-01T10:00:00Z,2026-05-01T06:00:00Z,VFR,-1,-3,86,320,5,24140.16,29.95,NA,SCT  ft; BKN  ft,METAR CYAM 011000Z 32005KT 15SM SCT098 BKN220 M01/M03 A2995 RMK AC4CI3 SLP154,2026-05-01T10:47:39Z,2026-05-01T06:47:39Z
CYAM,2026-05-01T12:00:00Z,2026-05-01T08:00:00Z,VFR,1,-2,80,350,7,24140.16,29.97,NA,FEW  ft; FEW  ft; SCT  ft; BKN  ft,METAR CYAM 011200Z CCA 35007KT 15SM FEW047 FEW140 SCT220 BKN250 01/M02 A2997 RMK SC1AC1CI2CI1 SLP159,2026-05-01T12:10:24Z,2026-05-01T08:10:24Z
CYAM,2026-05-01T13:00:00Z,2026-05-01T09:00:00Z,VFR,2,-3,69,330,7,24140.16,29.98,NA,FEW  ft; FEW  ft; FEW  ft; SCT  ft; SCT  ft,METAR CYAM 011300Z 33007KT 300V010 15SM FEW010 FEW047 FEW150 SCT220 SCT250 02/M03 A2998 RMK CU1SC1AC1CI2CI1 CU TR AC TR DIST SH W-NW SLP162,2026-05-01T13:54:40Z,2026-05-01T09:54:40Z
CYAM,2026-05-01T15:00:00Z,2026-05-01T11:00:00Z,VFR,5,-4,52,320,11,24140.16,29.98,NA,FEW  ft; BKN  ft; BKN  ft,METAR CYAM 011500Z 32011KT 15SM FEW039 BKN077 BKN250 05/M04 A2998 RMK CU1AC5CI1 SLP163,2026-05-01T15:10:10Z,2026-05-01T11:10:10Z
CYAM,2026-05-01T16:00:00Z,2026-05-01T12:00:00Z,VFR,4,-3,60,270,19,32186.88,29.98,NA,FEW  ft; SCT  ft; BKN  ft,METAR CYAM 011600Z 27019KT 20SM FEW039 SCT063 BKN250 04/M03 A2998 RMK CU2SC2CI2 WIND EST SLP161,2026-05-01T16:11:49Z,2026-05-01T12:11:49Z
CYAM,2026-05-01T17:00:00Z,2026-05-01T13:00:00Z,VFR,4,-3,60,290,14,32186.88,29.98,NA,SCT  ft; BKN  ft; BKN  ft,METAR CYAM 011700Z 29014G21KT 20SM SCT032 BKN059 BKN250 04/M03 A2998 RMK CU4SC2CI1 CI TR SLP163,2026-05-01T17:16:27Z,2026-05-01T13:16:27Z
CYAM,2026-05-01T19:00:00Z,2026-05-01T15:00:00Z,VFR,4,-5,51,310,13,32186.88,29.99,NA,SCT  ft; BKN  ft; BKN  ft,METAR CYAM 011900Z 31013G20KT 20SM VCSH SCT032 BKN063 BKN230 04/M05 A2999 RMK CU3CU4CI1 CI TR VCSH S SLP167,2026-05-01T19:28:16Z,2026-05-01T15:28:16Z
CYAM,2026-05-01T20:00:00Z,2026-05-01T16:00:00Z,VFR,4,-5,51,320,12,32186.88,29.99,NA,FEW  ft; BKN  ft,METAR CYAM 012000Z 32012G22KT 20SM FEW032 BKN060 04/M05 A2999 RMK CU1SC6 SLP167,2026-05-01T21:07:57Z,2026-05-01T17:07:57Z
CYAM,2026-05-01T21:00:00Z,2026-05-01T17:00:00Z,VFR,4,-5,51,320,16,32186.88,29.99,NA,FEW  ft; BKN  ft; BKN  ft,METAR CYAM 012100Z 32016G24KT 20SM FEW032 BKN065 BKN250 04/M05 A2999 RMK CU1SC6CI1 CI TR SLP167,2026-05-01T22:04:59Z,2026-05-01T18:04:59Z
CYAM,2026-05-01T23:00:00Z,2026-05-01T19:00:00Z,VFR,3,-4,60,320,13,32186.88,30,NA,FEW  ft; BKN  ft; BKN  ft,METAR CYAM 012300Z 32013G20KT 20SM FEW032 BKN066 BKN250 03/M04 A3000 RMK CU1AC6CI1 CI TR SLP171,2026-05-02T00:03:36Z,2026-05-01T20:03:36Z
CYAM,2026-05-02T03:00:00Z,2026-05-01T23:00:00Z,VFR,1,-2,80,300,10,32186.88,30.03,NA,SCT  ft; BKN  ft,METAR CYAM 020300Z 30010KT 20SM SCT081 BKN220 01/M02 A3003 RMK AC4CI1 SLP178,2026-05-02T03:43:55Z,2026-05-01T23:43:55Z
CYAM,2026-05-02T06:00:00Z,2026-05-02T02:00:00Z,VFR,1,-2,80,290,9,24140.16,30.01,NA,BKN  ft; BKN  ft,METAR CYAM 020600Z 29009KT 15SM BKN084 BKN220 01/M02 A3001 RMK AC5CI1 SLP172,2026-05-02T06:22:08Z,2026-05-02T02:22:08Z
CYAM,2026-05-02T08:00:00Z,2026-05-02T04:00:00Z,VFR,1,-2,80,280,10,24140.16,29.99,NA,FEW  ft; SCT  ft,METAR CYAM 020800Z 28010KT 15SM FEW075 SCT220 01/M02 A2999 RMK AC2CI2 SLP167,2026-05-02T08:32:36Z,2026-05-02T04:32:36Z
CYAM,2026-05-02T10:00:00Z,2026-05-02T06:00:00Z,VFR,0,-1,92,290,8,24140.16,30.01,NA,FEW  ft; SCT  ft,METAR CYAM 021000Z 29008KT 15SM FEW075 SCT220 00/M01 A3001 RMK AC1CI2 SLP172,2026-05-02T10:10:40Z,2026-05-02T06:10:40Z
CYAM,2026-05-02T10:40:00Z,2026-05-02T06:40:00Z,VFR,1,-1,86,290,9,40233.6,30.01,NA,FEW  ft; FEW  ft; SCT  ft,SPECI CYAM 021040Z 29009KT 25SM FEW008 FEW120 SCT220 01/M01 A3001 RMK CF1AC1CI1 SLP173,2026-05-02T11:07:21Z,2026-05-02T07:07:21Z
